event pre_time(s) post_time(s) val
rssi -11106068939 -11103450790 11044
rssi -11103449629 -11100820201 11044
rssi -11100819260 -11098191326 10983
rssi -11098190319 -11095585473 10983
rssi -11095584430 -11092938943 10983
rssi -11092927677 -11090307168 11061
rssi -11090306227 -11087677960 11061
rssi -11087667102 -11085049126 11061
rssi -11085047958 -11082414624 11072
rssi -11082413612 -11079786041 11072
rssi -11079785112 -11077152154 11072
rssi -11077151226 -11074520587 11016
rssi -11074519589 -11071895120 11016
rssi -11071894175 -11069264180 11122
rssi -11069252997 -11066632942 11122
rssi -11066631940 -11063996958 11122
rssi -11063985829 -11061372878 11116
rssi -11061371947 -11058740211 11116
rssi -11058739211 -11056112376 11116
rssi -11056111436 -11053478700 11061
rssi -11053477772 -11050848140 11061
rssi -11050847142 -11048221675 11061
rssi -11048220731 -11045590588 11100
rssi -11045589519 -11042962255 11100
rssi -11042961254 -11040335932 11100
rssi -11040334989 -11037703325 11027
rssi -11037702387 -11035068850 11027
rssi -11035067907 -11032442049 11027
rssi -11032441124 -11029812764 10972
rssi -11029811832 -11027185124 10972
rssi -11027184121 -11024558075 10972
rssi -11024557146 -11021929943 10977
rssi -11021929011 -11019297575 10977
rssi -11019286377 -11016672470 10977
rssi -11016671527 -11014041698 10955
rssi -11014030550 -11011415537 10955
rssi -11011414608 -11008786375 10955
rssi -11008785442 -11006152794 10972
rssi -11006141586 -11003527031 10972
rssi -11003515913 -11000903177 10972
rssi -11000902246 -10998267301 11083
rssi -10998249451 -10995638151 11083
rssi -10995627024 -10993009904 11083
rssi -10993008893 -10990376938 11061
rssi -10990375999 -10987746983 11061
rssi -10987746050 -10985115309 11049
rssi -10985104192 -10982480213 11049
rssi -10982479210 -10979854733 11049
rssi -10979853803 -10977225903 11061
rssi -10977224675 -10974587930 11061
rssi -10974576871 -10971963390 11061
rssi -10971962451 -10969330971 10999
rssi -10969330025 -10966697169 10999
rssi -10966696166 -10964071581 10999
rssi -10964070629 -10961441225 11049
rssi -10961440294 -10958808593 11049
rssi -10958797492 -10956182471 11049
rssi -10956171327 -10953549966 11033
rssi -10953549016 -10950919435 11033
rssi -10950908451 -10948288177 11033
rssi -10948287242 -10945656650 11055
rssi -10945655718 -10943024791 11055
rssi -10943023779 -10940396399 11055
rssi -10940395456 -10937766364 11077
rssi -10937765229 -10935133023 11077
rssi -10935121825 -10932502045 11077
rssi -10932490687 -10929874112 10961
rssi -10929873179 -10927245018 10961
rssi -10927244018 -10924620770 10961
rssi -10924619843 -10921983755 11016
rssi -10921972502 -10919355254 11016
rssi -10919354322 -10916727036 11016
rssi -10916726092 -10914094183 10961
rssi -10914093245 -10911542140 10961
rssi -10911541743 -10908841922 10961
rssi -10908840973 -10906210546 10944
rssi -10906209546 -10903569494 10944
rssi -10903568552 -10900954604 10972
rssi -10900953236 -10898319991 10972
rssi -10898309008 -10895697137 10972
rssi -10895696194 -10893064574 11033
rssi -10893063641 -10890435278 11033
rssi -10890434341 -10887806703 11033
rssi -10887805772 -10885175928 10955
rssi -10885164707 -10882546470 10955
rssi -10882545438 -10879920948 10955
rssi -10879920019 -10877288239 10983
rssi -10877287300 -10874652872 10983
rssi -10874651937 -10872035195 10983
rssi -10872034248 -10869403387 11055
rssi -10869402455 -10866772433 11055
rssi -10866761100 -10864147517 11055
rssi -10864136139 -10861517429 11022
rssi -10861516498 -10858882470 11022
rssi -10858881437 -10856251771 11022
rssi -10856250828 -10853624496 11011
rssi -10853623565 -10850991909 11011
rssi -10850990910 -10848361258 11011
rssi -10848360326 -10845734096 10977
rssi -10845733167 -10843105517 10977
rssi -10843094341 -10840478646 10977
rssi -10840477714 -10837847457 11061
rssi -10837846299 -10835209354 11061
rssi -10835208351 -10832586422 11061
rssi -10832585498 -10829956731 10955
rssi -10829955783 -10827326512 10955
rssi -10827315599 -10824702430 10955
rssi -10824701501 -10822067219 11044
rssi -10822065938 -10819440085 11044
rssi -10819439153 -10816810107 11139
rssi -10816809180 -10814177325 11139
rssi -10814176118 -10811546622 11139
rssi -10811545622 -10808914412 11184
rssi -10808913481 -10806280157 11184
rssi -10806279140 -10803648157 11184
rssi -10803636767 -10801018874 11105
rssi -10801017942 -10798383795 11105
rssi -10798382796 -10795758358 11105
rssi -10795757416 -10793124171 11161
rssi -10793123252 -10790490995 11161
rssi -10790479641 -10787867751 11161
rssi -10787856576 -10785307542 11173
rssi -10785307138 -10782597857 11173
rssi -10782596583 -10779967856 11173
rssi -10779966876 -10777413902 11128
rssi -10777413499 -10774790222 11128
rssi -10774789822 -10772078921 11128
rssi -10772077979 -10769445993 11128
rssi -10769445065 -10766813737 11128
rssi -10766812740 -10764240462 11128
rssi -10764239532 -10761629198 11116
rssi -10761628712 -10758996951 11116
rssi -10758996546 -10756367526 11116
rssi -10756367124 -10753722351 11066
rssi -10753721680 -10751028196 11066
rssi -10751027196 -10748398575 11066
rssi -10748397653 -10745832749 11089
rssi -10745831745 -10743191321 11089
rssi -10743190394 -10740510050 11077
rssi -10740509101 -10737875308 11077
rssi -10737864130 -10735245132 11077
rssi -10735233950 -10732616354 11011
rssi -10732615406 -10729979768 11011
rssi -10729978769 -10727426814 11011
rssi -10727426339 -10724807526 11094
rssi -10724807119 -10722091424 11094
rssi -10722090257 -10719461533 11094
rssi -10719450365 -10716917277 11072
rssi -10716916790 -10714197080 11072
rssi -10714196132 -10711557372 11072
rssi -10711556364 -10708934998 11094
rssi -10708923905 -10706303589 11094
rssi -10706292225 -10703675625 11094
rssi -10703674664 -10701048938 10972
rssi -10701048007 -10698415126 10972
rssi -10698403556 -10695791247 10972
rssi -10695790310 -10693160505 10994
rssi -10693159571 -10690527485 10994
rssi -10690516055 -10687900553 10994
rssi -10687899617 -10685265353 11049
rssi -10685254297 -10682638945 11049
rssi -10682627809 -10680009031 11049
rssi -10679997872 -10677381524 10972
rssi -10677369931 -10674752877 10972
rssi -10674741862 -10672126433 10972
rssi -10672125480 -10669496153 10972
rssi -10669495224 -10666865837 10972
rssi -10666854616 -10664240839 10972
rssi -10664239883 -10661612706 10927
rssi -10661611752 -10658981774 10927
rssi -10658980762 -10656356322 10878
rssi -10656345055 -10653730602 10878
rssi -10653729651 -10651099063 10878
rssi -10651087862 -10648472214 10883
rssi -10648471261 -10645841673 10883
rssi -10645830621 -10643210429 10883
rssi -10643209426 -10640588758 10966
rssi -10640577873 -10637958548 10966
rssi -10637957622 -10635330398 10966
rssi -10635329364 -10632705279 10977
rssi -10632704328 -10630073794 10977
rssi -10630072553 -10627445748 10977
rssi -10627444818 -10624819182 10900
rssi -10624818247 -10622190835 10900
rssi -10622179632 -10619555814 10900
rssi -10619544739 -10616941684 11033
rssi -10616930574 -10614304091 11033
rssi -10614292931 -10611679457 11033
rssi -10611678527 -10609051020 10966
rssi -10609050078 -10606415199 10966
rssi -10606403968 -10603792814 10966
rssi -10603791875 -10601160423 10988
rssi -10601159233 -10598530897 10988
rssi -10598519711 -10595904019 10988
rssi -10595892811 -10593274640 10977
rssi -10593273704 -10590642178 10977
rssi -10590641163 -10588021063 10977
rssi -10588009942 -10585390088 10927
rssi -10585378808 -10582763834 10927
rssi -10582762685 -10580211192 10927
rssi -10580210775 -10577505934 10994
rssi -10577494827 -10574875323 10994
rssi -10574864118 -10572247876 11077
rssi -10572246920 -10569616894 11077
rssi -10569615958 -10566984341 11077
rssi -10566973048 -10564358296 10999
rssi -10564346684 -10561729626 10999
rssi -10561728686 -10559096601 10999
rssi -10559095593 -10556471182 10988
rssi -10556460006 -10553841185 10988
rssi -10553840251 -10551209042 10988
rssi -10551197772 -10548583324 10938
rssi -10548582387 -10545954434 10938
rssi -10545943325 -10543324402 10938
rssi -10543313239 -10540699011 10994
rssi -10540687841 -10538067071 10994
rssi -10538055876 -10535438213 10994
rssi -10535437279 -10532809840 10944
rssi -10532798774 -10530178916 10944
rssi -10530177912 -10527551894 10944
rssi -10527550948 -10524925042 10894
rssi -10524913973 -10522294035 10894
rssi -10522282807 -10519668903 10894
rssi -10519667957 -10517040895 10950
rssi -10517030057 -10514409597 10950
rssi -10514398416 -10511784396 10950
rssi -10511783446 -10509150431 10856
rssi -10509139480 -10506526702 10856
rssi -10506515322 -10503899940 10856
rssi -10503899004 -10501270275 10867
rssi -10501269193 -10498638098 10867
rssi -10498626813 -10496004669 10867
rssi -10495993295 -10493384733 10922
rssi -10493383794 -10490758073 10922
rssi -10490757129 -10488129589 10861
rssi -10488118509 -10485501531 10861
rssi -10485490138 -10482871315 10861
rssi -10482860083 -10480248228 10911
rssi -10480247284 -10477619240 10911
rssi -10477608154 -10474989670 10911
rssi -10474978590 -10472435378 10916
rssi -10472434970 -10469732558 10916
rssi -10469731598 -10467101378 10916
rssi -10467100374 -10464477130 10839
rssi -10464476187 -10461848577 10839
rssi -10461847640 -10459217761 10839
rssi -10459206576 -10456592261 10961
rssi -10456581190 -10453964497 10961
rssi -10453963565 -10451330432 10961
rssi -10451329220 -10448704991 10834
rssi -10448656043 -10446074908 10834
rssi -10446063735 -10443447049 10834
rssi -10443446111 -10440819114 10883
rssi -10440818183 -10438187216 10883
rssi -10438175978 -10435558014 10883
rssi -10435556973 -10432938139 10828
rssi -10432937206 -10430291898 10828
rssi -10430290887 -10427704835 10828
rssi -10427693529 -10425124458 10850
rssi -10425124039 -10422495869 10850
rssi -10422495465 -10419868650 10850
rssi -10419868241 -10417239836 10790
rssi -10417239429 -10414610696 10790
rssi -10414610297 -10411984177 10790
rssi -10411983777 -10409358378 10807
rssi -10409357979 -10406738295 10807
rssi -10406737888 -10404028797 10807
rssi -10404027869 -10401401086 10807
rssi -10401400160 -10398773370 10807
rssi -10398762259 -10396145147 10785
rssi -10396134072 -10393518775 10785
rssi -10393517816 -10390888812 10785
rssi -10390877809 -10388263384 10790
rssi -10388262446 -10385634919 10790
rssi -10385633989 -10383004157 10790
rssi -10382993180 -10380379551 10801
rssi -10380378621 -10377753831 10801
rssi -10377742560 -10375121677 10801
rssi -10375120746 -10372574826 10856
rssi -10372574424 -10369871633 10856
rssi -10369870701 -10367241630 10856
rssi -10367240629 -10364617892 10823
rssi -10364606499 -10361987086 10823
rssi -10361986156 -10359355995 10823
rssi -10359344990 -10356729539 10768
rssi -10356718141 -10354099638 10768
rssi -10354098690 -10351546487 10768
rssi -10351546084 -10348847483 10818
rssi -10348846554 -10346216180 10818
rssi -10346215174 -10343578460 10818
rssi -10343567259 -10340962715 10911
rssi -10340961789 -10338330499 10911
rssi -10338319322 -10335703928 10911
rssi -10335692859 -10333075216 10823
rssi -10333074287 -10330447800 10823
rssi -10330446796 -10327823632 10823
rssi -10327812549 -10325192628 10757
rssi -10325191698 -10322563853 10757
rssi -10322562852 -10319938518 10757
rssi -10319937575 -10317308779 10763
rssi -10317307834 -10314680753 10763
rssi -10314669399 -10312056191 10905
rssi -10312045332 -10309416464 10905
rssi -10309405041 -10306797519 10905
rssi -10306786315 -10304171322 10850
rssi -10304170394 -10301545308 10850
rssi -10301544380 -10298917159 10850
rssi -10298916129 -10296290286 10692
rssi -10296289356 -10293659480 10692
rssi -10293658550 -10291028846 10692
rssi -10291027846 -10288405528 10774
rssi -10288394337 -10285775427 10774
rssi -10285774405 -10283144502 10774
rssi -10283133266 -10280520735 10818
rssi -10280519789 -10277889634 10818
rssi -10277888695 -10275262112 10818
rssi -10275250950 -10272708878 10889
rssi -10272708472 -10270001920 10889
rssi -10270000917 -10267377760 10889
rssi -10267376834 -10264749150 10856
rssi -10264737918 -10262120195 10856
rssi -10262119189 -10259494907 10856
rssi -10259493977 -10256867247 10850
rssi -10256856295 -10254236158 10850
rssi -10254225152 -10251600017 10850
rssi -10251599081 -10248981977 10807
rssi -10248981045 -10246356504 10807
rssi -10246355505 -10243733906 10807
rssi -10243732978 -10241102010 10785
rssi -10241101079 -10238475681 10785
rssi -10238474681 -10235847339 10785
rssi -10235846374 -10233217744 10785
rssi -10233216739 -10230588586 10785
rssi -10230587587 -10227962793 10861
rssi -10227951510 -10225333030 10861
rssi -10225331985 -10222702761 10861
rssi -10222691538 -10220078454 10812
rssi -10220077453 -10217449381 10812
rssi -10217448396 -10214822075 10812
rssi -10214821100 -10212195340 10617
rssi -10212194408 -10209606655 10617
rssi -10209605742 -10206934341 10617
rssi -10206923303 -10204308946 10703
rssi -10204308011 -10201679695 10703
rssi -10201668804 -10199052012 10703
rssi -10199051080 -10196427499 10768
rssi -10196426557 -10193797976 10768
rssi -10193797035 -10191165884 10768
rssi -10191164884 -10188541474 10850
rssi -10188530561 -10185911442 10850
rssi -10185910474 -10183283142 10850
rssi -10183271894 -10180655555 10785
rssi -10180654611 -10178025548 10785
rssi -10178014274 -10175398705 10785
rssi -10175387512 -10172775664 10774
rssi -10172774721 -10170217315 10774
rssi -10170216912 -10167591981 10774
rssi -10167591567 -10164965089 10763
rssi -10164964683 -10162257663 10763
rssi -10162256664 -10159704670 10763
rssi -10159704209 -10157077924 10747
rssi -10157077505 -10154448681 10747
rssi -10154448276 -10151747458 10747
rssi -10151746487 -10149118289 10703
rssi -10149117324 -10146490432 10703
rssi -10146479041 -10143936852 10823
rssi -10143936352 -10141305294 10823
rssi -10141304299 -10138602067 10823
rssi -10138601052 -10135977427 10785
rssi -10135976487 -10133349352 10785
rssi -10133348423 -10130718609 10785
rssi -10130717610 -10128096297 10785
rssi -10128095366 -10125467089 10785
rssi -10125465846 -10122838154 10785
rssi -10122837153 -10120204934 10900
rssi -10120204002 -10117585835 10900
rssi -10117574556 -10114957932 10900
rssi -10114956889 -10112335346 10845
rssi -10112334095 -10109706012 10845
rssi -10109705082 -10107074854 10845
rssi -10107073852 -10104450293 10861
rssi -10104439185 -10101820034 10861
rssi -10101800203 -10099190102 10861
rssi -10099189073 -10096563719 10872
rssi -10096562786 -10093933601 10872
rssi -10093932662 -10091305293 10872
rssi -10091304276 -10088681595 10779
rssi -10088680652 -10086049064 10779
rssi -10086048060 -10083421887 10779
rssi -10083420945 -10080792588 10861
rssi -10080791649 -10078163874 10861
rssi -10078162874 -10075535125 10861
rssi -10075524116 -10072907478 10818
rssi -10072896386 -10070282897 10818
rssi -10070281969 -10067709159 10818
rssi -10067708119 -10065023415 10828
rssi -10065012082 -10062394718 10828
rssi -10062393719 -10059768736 10823
rssi -10059767807 -10057138822 10823
rssi -10057137880 -10054509365 10823
rssi -10054508423 -10051881654 10839
rssi -10051880720 -10049252674 10839
rssi -10049251743 -10046625881 10839
rssi -10046624861 -10043997503 10872
rssi -10043996567 -10041366208 10872
rssi -10041365276 -10038740988 10872
rssi -10038739990 -10036114672 10889
rssi -10036113736 -10033483766 10889
rssi -10033482824 -10030854454 10889
rssi -10030853467 -10028229367 10779
rssi -10028218316 -10025599817 10779
rssi -10025598875 -10022967178 10779
rssi -10022966175 -10020338604 10796
rssi -10020337677 -10017711638 10796
rssi -10017710708 -10015081768 10796
rssi -10015080738 -10012454394 10725
rssi -10012453468 -10009825184 10725
rssi -10009824255 -10007196775 10725
rssi -10007185068 -10004568882 10757
rssi -10004557495 -10001941678 10757
rssi -10001940743 -9999313867 10757
rssi -9999312870 -9996684338 10752
rssi -9996683406 -9994059468 10752
rssi -9994058525 -9991428867 10752
rssi -9991417303 -9988805051 10692
rssi -9988804100 -9986173964 10692
rssi -9986173033 -9983588159 10692
rssi -9983587135 -9980992348 10725
rssi -9980991864 -9978366677 10725
rssi -9978366276 -9975741065 10752
rssi -9975740663 -9973033111 10752
rssi -9973032172 -9970407054 10752
rssi -9970406057 -9967865935 10768
rssi -9967865440 -9965217295 10768
rssi -9965205979 -9962520043 10768
rssi -9962508932 -9959894759 10757
rssi -9959883734 -9957265537 10757
rssi -9957264497 -9954636093 10757
rssi -9954635089 -9952011491 10850
rssi -9952000010 -9949384572 10850
rssi -9949373571 -9946758869 10850
