time	X	Y	Z
12.06054688	6.30E-05	-1.47E-05	-8.76E-06
12.0625	6.90E-05	-1.52E-05	-1.20E-05
12.06445313	7.42E-05	-1.55E-05	-1.26E-05
12.06640625	7.88E-05	-1.56E-05	-1.07E-05
12.06835938	8.28E-05	-1.55E-05	-8.14E-06
12.0703125	8.64E-05	-1.50E-05	-5.46E-06
12.07226563	8.96E-05	-1.42E-05	-1.40E-06
12.07421875	9.22E-05	-1.33E-05	3.02E-06
12.07617188	9.44E-05	-1.24E-05	6.71E-06
12.078125	9.63E-05	-1.15E-05	1.09E-05
12.08007813	9.83E-05	-1.08E-05	1.40E-05
12.08203125	0.0001004231128	-1.03E-05	1.31E-05
12.08398438	0.0001028352379	-9.75E-06	9.19E-06
12.0859375	0.0001052328964	-9.27E-06	3.60E-06
12.08789063	0.0001075254424	-9.14E-06	-4.20E-06
12.08984375	0.0001098216671	-9.26E-06	-1.31E-05
12.09179688	0.0001119911189	-9.64E-06	-2.16E-05
12.09375	0.0001139686134	-1.02E-05	-2.94E-05
12.09570313	0.0001158475905	-1.06E-05	-3.64E-05
12.09765625	0.0001174092418	-1.09E-05	-4.20E-05
12.09960938	0.0001184591255	-1.08E-05	-4.61E-05
12.1015625	0.0001190087826	-1.05E-05	-4.85E-05
12.10351563	0.0001189399906	-9.88E-06	-4.89E-05
12.10546875	0.0001181969786	-8.92E-06	-4.78E-05
12.10742188	0.0001169391577	-7.49E-06	-4.51E-05
12.109375	0.0001152640028	-5.82E-06	-4.16E-05
12.11132813	0.0001131853075	-4.14E-06	-3.91E-05
12.11328125	0.0001108315675	-2.51E-06	-3.73E-05
12.11523438	0.000108345134	-1.06E-06	-3.47E-05
12.1171875	0.0001057183505	9.14E-08	-3.26E-05
12.11914063	0.000102866373	8.89E-07	-3.16E-05
12.12109375	9.98E-05	1.50E-06	-3.00E-05
12.12304688	9.67E-05	1.79E-06	-2.87E-05
12.125	9.34E-05	1.33E-06	-2.94E-05
12.12695313	9.00E-05	5.94E-07	-3.03E-05
12.12890625	8.64E-05	9.82E-08	-3.00E-05
12.13085938	8.27E-05	-2.61E-07	-3.06E-05
12.1328125	7.90E-05	-5.62E-07	-3.13E-05
12.13476563	7.54E-05	-6.40E-07	-3.09E-05
12.13671875	7.17E-05	-3.24E-07	-3.05E-05
12.13867188	6.81E-05	-1.20E-08	-3.00E-05
12.140625	6.44E-05	2.02E-07	-2.87E-05
12.14257813	6.05E-05	7.49E-07	-2.78E-05
12.14453125	5.65E-05	1.50E-06	-2.76E-05
12.14648438	5.27E-05	2.39E-06	-2.83E-05
12.1484375	4.89E-05	3.83E-06	-3.05E-05
12.15039063	4.51E-05	5.46E-06	-3.30E-05
12.15234375	4.14E-05	6.60E-06	-3.50E-05
12.15429688	3.77E-05	7.16E-06	-3.74E-05
12.15625	3.39E-05	7.17E-06	-3.93E-05
12.15820313	3.02E-05	6.82E-06	-3.91E-05
12.16015625	2.63E-05	6.40E-06	-3.81E-05
12.16210938	2.22E-05	5.94E-06	-3.62E-05
12.1640625	1.80E-05	5.43E-06	-3.13E-05
12.16601563	1.35E-05	5.12E-06	-2.49E-05
12.16796875	8.97E-06	5.13E-06	-1.87E-05
12.16992188	4.52E-06	5.25E-06	-1.11E-05
12.171875	1.42E-07	5.61E-06	-2.62E-06
12.17382813	-4.20E-06	6.40E-06	4.15E-06
12.17578125	-8.12E-06	7.32E-06	1.02E-05
12.17773438	-1.16E-05	8.22E-06	1.59E-05
12.1796875	-1.48E-05	9.14E-06	1.95E-05
12.18164063	-1.77E-05	9.91E-06	2.14E-05
12.18359375	-2.02E-05	1.05E-05	2.22E-05
12.18554688	-2.25E-05	1.09E-05	2.12E-05
12.1875	-2.44E-05	1.11E-05	1.88E-05
12.18945313	-2.61E-05	1.09E-05	1.57E-05
12.19140625	-2.79E-05	1.05E-05	1.16E-05
12.19335938	-2.96E-05	9.84E-06	7.84E-06
12.1953125	-3.13E-05	9.06E-06	4.91E-06
12.19726563	-3.31E-05	8.34E-06	2.16E-06
12.19921875	-3.50E-05	7.69E-06	9.92E-07
12.20117188	-3.69E-05	7.22E-06	2.03E-06
12.203125	-3.89E-05	7.01E-06	3.29E-06
12.20507813	-4.11E-05	6.86E-06	5.29E-06
12.20703125	-4.33E-05	6.74E-06	9.58E-06
12.20898438	-4.58E-05	6.83E-06	1.39E-05
12.2109375	-4.81E-05	7.09E-06	1.72E-05
12.21289063	-5.02E-05	7.55E-06	2.11E-05
12.21484375	-5.21E-05	8.29E-06	2.42E-05
12.21679688	-5.38E-05	9.02E-06	2.52E-05
12.21875	-5.50E-05	9.55E-06	2.56E-05
12.22070313	-5.58E-05	9.90E-06	2.60E-05
12.22265625	-5.64E-05	9.79E-06	2.52E-05
12.22460938	-5.66E-05	9.21E-06	2.42E-05
12.2265625	-5.66E-05	8.47E-06	2.36E-05
12.22851563	-5.64E-05	7.59E-06	2.26E-05
12.23046875	-5.60E-05	6.44E-06	2.20E-05
12.23242188	-5.57E-05	5.19E-06	2.18E-05
12.234375	-5.53E-05	3.93E-06	2.14E-05
12.23632813	-5.47E-05	2.83E-06	2.13E-05
12.23828125	-5.39E-05	2.14E-06	2.09E-05
12.24023438	-5.30E-05	1.79E-06	1.91E-05
12.2421875	-5.20E-05	1.62E-06	1.76E-05
12.24414063	-5.10E-05	1.86E-06	1.64E-05
12.24609375	-5.01E-05	2.34E-06	1.46E-05
12.24804688	-4.90E-05	2.67E-06	1.30E-05
12.25	-4.80E-05	2.90E-06	1.24E-05
12.25195313	-4.70E-05	2.97E-06	1.08E-05
12.25390625	-4.59E-05	2.75E-06	8.50E-06
12.25585938	-4.47E-05	2.42E-06	7.05E-06
12.2578125	-4.35E-05	1.96E-06	5.75E-06
12.25976563	-4.23E-05	1.10E-06	4.22E-06
12.26171875	-4.11E-05	-6.81E-08	3.73E-06
12.26367188	-4.01E-05	-1.27E-06	3.92E-06
12.265625	-3.90E-05	-2.50E-06	3.99E-06
12.26757813	-3.79E-05	-3.60E-06	4.49E-06
12.26953125	-3.68E-05	-4.32E-06	5.58E-06
12.27148438	-3.56E-05	-4.82E-06	6.89E-06
12.2734375	-3.42E-05	-5.14E-06	8.09E-06
12.27539063	-3.27E-05	-5.05E-06	8.75E-06
12.27734375	-3.09E-05	-4.77E-06	9.04E-06
12.27929688	-2.89E-05	-4.38E-06	9.13E-06
12.28125	-2.70E-05	-3.74E-06	8.28E-06
12.28320313	-2.48E-05	-3.17E-06	6.34E-06
12.28515625	-2.25E-05	-2.87E-06	4.11E-06
12.28710938	-2.01E-05	-2.75E-06	1.46E-06
12.2890625	-1.78E-05	-2.94E-06	-1.56E-06
12.29101563	-1.55E-05	-3.50E-06	-3.77E-06
12.29296875	-1.35E-05	-4.19E-06	-5.03E-06
12.29492188	-1.16E-05	-5.01E-06	-5.78E-06
12.296875	-9.80E-06	-5.95E-06	-5.56E-06
12.29882813	-8.39E-06	-6.84E-06	-4.16E-06
12.30078125	-7.28E-06	-7.62E-06	-2.27E-06
12.30273438	-6.25E-06	-8.28E-06	-2.77E-07
12.3046875	-5.40E-06	-8.64E-06	1.91E-06
12.30664063	-4.64E-06	-8.68E-06	4.11E-06
12.30859375	-3.84E-06	-8.54E-06	5.72E-06
12.31054688	-3.14E-06	-8.17E-06	6.32E-06
12.3125	-2.43E-06	-7.52E-06	6.30E-06
12.31445313	-1.52E-06	-6.77E-06	5.75E-06
12.31640625	-4.85E-07	-6.06E-06	4.15E-06
12.31835938	7.09E-07	-5.36E-06	1.74E-06
12.3203125	2.15E-06	-4.83E-06	-8.39E-07
12.32226563	3.63E-06	-4.63E-06	-3.70E-06
12.32421875	5.06E-06	-4.60E-06	-6.55E-06
12.32617188	6.48E-06	-4.70E-06	-8.70E-06
12.328125	7.77E-06	-4.97E-06	-1.06E-05
12.33007813	9.02E-06	-5.32E-06	-1.28E-05
12.33203125	1.04E-05	-5.72E-06	-1.46E-05
12.33398438	1.16E-05	-6.16E-06	-1.60E-05
12.3359375	1.26E-05	-6.42E-06	-1.69E-05
12.33789063	1.35E-05	-6.43E-06	-1.71E-05
12.33984375	1.44E-05	-6.37E-06	-1.69E-05
12.34179688	1.50E-05	-6.10E-06	-1.64E-05
12.34375	1.56E-05	-5.37E-06	-1.49E-05
12.34570313	1.58E-05	-4.44E-06	-1.32E-05
12.34765625	1.58E-05	-3.43E-06	-1.16E-05
12.34960938	1.57E-05	-2.21E-06	-9.63E-06
12.3515625	1.56E-05	-1.04E-06	-7.99E-06
12.35351563	1.54E-05	-4.12E-08	-7.29E-06
12.35546875	1.52E-05	8.63E-07	-6.48E-06
12.35742188	1.51E-05	1.31E-06	-5.70E-06
12.359375	1.48E-05	1.22E-06	-5.67E-06
12.36132813	1.46E-05	1.04E-06	-5.30E-06
12.36328125	1.46E-05	6.85E-07	-4.47E-06
12.36523438	1.46E-05	1.22E-08	-4.41E-06
12.3671875	1.47E-05	-5.84E-07	-4.60E-06
12.36914063	1.50E-05	-9.85E-07	-4.58E-06
12.37109375	1.53E-05	-1.24E-06	-5.04E-06
12.37304688	1.56E-05	-1.05E-06	-5.61E-06
12.375	1.61E-05	-5.43E-07	-6.08E-06
12.37695313	1.64E-05	-6.51E-08	-7.22E-06
12.37890625	1.66E-05	7.05E-07	-8.55E-06
12.38085938	1.67E-05	1.85E-06	-9.44E-06
12.3828125	1.66E-05	2.85E-06	-1.06E-05
12.38476563	1.65E-05	3.72E-06	-1.16E-05
12.38671875	1.63E-05	4.62E-06	-1.16E-05
12.38867188	1.59E-05	5.12E-06	-1.13E-05
12.390625	1.53E-05	5.24E-06	-1.06E-05
12.39257813	1.46E-05	5.21E-06	-8.58E-06
12.39453125	1.37E-05	4.81E-06	-6.32E-06
12.39648438	1.26E-05	4.20E-06	-4.10E-06
12.3984375	1.16E-05	3.84E-06	-9.00E-07
12.40039063	1.06E-05	3.38E-06	2.59E-06
12.40234375	9.53E-06	2.74E-06	5.52E-06
12.40429688	8.46E-06	2.41E-06	8.65E-06
12.40625	7.28E-06	2.21E-06	1.15E-05
12.40820313	6.19E-06	2.02E-06	1.30E-05
12.41015625	5.45E-06	2.37E-06	1.37E-05
12.41210938	4.87E-06	3.05E-06	1.37E-05
12.4140625	4.36E-06	3.71E-06	1.27E-05
12.41601563	4.08E-06	4.68E-06	1.15E-05
12.41796875	3.98E-06	5.68E-06	1.03E-05
12.41992188	4.02E-06	6.23E-06	8.20E-06
12.421875	4.29E-06	6.71E-06	5.92E-06
12.42382813	4.61E-06	7.15E-06	3.83E-06
12.42578125	4.84E-06	7.06E-06	1.42E-06
12.42773438	5.03E-06	6.67E-06	-4.68E-07
12.4296875	5.17E-06	6.07E-06	-1.30E-06
12.43164063	5.23E-06	4.92E-06	-2.07E-06
12.43359375	5.24E-06	3.66E-06	-2.65E-06
12.43554688	5.17E-06	2.69E-06	-2.40E-06
12.4375	5.01E-06	1.70E-06	-2.13E-06
12.43945313	4.78E-06	9.97E-07	-2.02E-06
12.44140625	4.43E-06	8.21E-07	-1.25E-06
12.44335938	3.93E-06	6.89E-07	-2.30E-07
12.4453125	3.30E-06	7.94E-07	6.45E-07
12.44726563	2.49E-06	1.42E-06	2.04E-06
12.44921875	1.47E-06	1.95E-06	3.74E-06
12.45117188	4.08E-07	2.27E-06	5.24E-06
12.453125	-5.88E-07	2.67E-06	6.78E-06
12.45507813	-1.47E-06	2.71E-06	8.07E-06
12.45703125	-2.17E-06	2.29E-06	8.81E-06
12.45898438	-2.71E-06	1.84E-06	9.43E-06
12.4609375	-3.13E-06	1.08E-06	9.92E-06
12.46289063	-3.41E-06	-6.79E-08	1.01E-05
12.46484375	-3.62E-06	-1.04E-06	1.02E-05
12.46679688	-3.77E-06	-2.06E-06	1.01E-05
12.46875	-3.77E-06	-3.27E-06	9.16E-06
12.47070313	-3.67E-06	-4.07E-06	7.94E-06
12.47265625	-3.57E-06	-4.61E-06	6.93E-06
12.47460938	-3.42E-06	-5.15E-06	5.67E-06
12.4765625	-3.17E-06	-5.23E-06	4.24E-06
12.47851563	-2.92E-06	-4.96E-06	3.47E-06
12.48046875	-2.74E-06	-4.70E-06	2.95E-06
12.48242188	-2.65E-06	-4.14E-06	2.10E-06
12.484375	-2.63E-06	-3.38E-06	1.67E-06
12.48632813	-2.68E-06	-2.93E-06	1.75E-06
12.48828125	-2.82E-06	-2.58E-06	1.76E-06
12.49023438	-3.04E-06	-2.32E-06	2.09E-06
12.4921875	-3.33E-06	-2.63E-06	2.78E-06
12.49414063	-3.74E-06	-3.16E-06	3.29E-06
12.49609375	-4.22E-06	-3.63E-06	4.06E-06
12.49804688	-4.71E-06	-4.31E-06	5.34E-06
12.5	-5.17E-06	-4.92E-06	6.35E-06
12.50195313	-5.49E-06	-5.30E-06	6.96E-06
12.50390625	-5.62E-06	-5.84E-06	7.36E-06
12.50585938	-5.67E-06	-6.27E-06	7.20E-06
12.5078125	-5.64E-06	-6.31E-06	6.60E-06
12.50976563	-5.43E-06	-6.37E-06	5.76E-06
12.51171875	-5.10E-06	-6.24E-06	4.08E-06
12.51367188	-4.68E-06	-5.63E-06	1.86E-06
12.515625	-4.17E-06	-5.02E-06	1.50E-07
12.51757813	-3.75E-06	-4.45E-06	-1.43E-06
12.51953125	-3.46E-06	-3.73E-06	-3.00E-06
12.52148438	-3.20E-06	-3.21E-06	-3.61E-06
12.5234375	-2.97E-06	-2.91E-06	-3.83E-06
12.52539063	-2.73E-06	-2.56E-06	-4.56E-06
12.52734375	-2.44E-06	-2.51E-06	-4.86E-06
12.52929688	-2.20E-06	-2.81E-06	-4.52E-06
12.53125	-2.04E-06	-3.16E-06	-4.34E-06
12.53320313	-1.93E-06	-3.66E-06	-3.80E-06
12.53515625	-1.92E-06	-4.25E-06	-2.75E-06
12.53710938	-2.04E-06	-4.54E-06	-2.28E-06
12.5390625	-2.18E-06	-4.61E-06	-2.02E-06
12.54101563	-2.38E-06	-4.52E-06	-1.38E-06
12.54296875	-2.68E-06	-4.01E-06	-1.30E-06
12.54492188	-2.93E-06	-3.31E-06	-1.50E-06
12.546875	-3.11E-06	-2.56E-06	-1.22E-06
12.54882813	-3.28E-06	-1.54E-06	-1.31E-06
12.55078125	-3.27E-06	-4.78E-07	-1.62E-06
12.55273438	-3.06E-06	3.69E-07	-1.45E-06
12.5546875	-2.80E-06	1.12E-06	-1.70E-06
12.55664063	-2.43E-06	1.66E-06	-2.22E-06
12.55859375	-1.91E-06	1.84E-06	-2.00E-06
12.56054688	-1.38E-06	1.87E-06	-1.97E-06
12.5625	-9.02E-07	1.72E-06	-2.33E-06
12.56445313	-4.88E-07	1.34E-06	-1.95E-06
12.56640625	-1.82E-07	9.96E-07	-1.73E-06
12.56835938	1.28E-07	8.03E-07	-2.42E-06
12.5703125	4.79E-07	6.96E-07	-2.69E-06
12.57226563	7.31E-07	7.38E-07	-2.60E-06
12.57421875	8.79E-07	9.21E-07	-2.92E-06
12.57617188	9.96E-07	1.26E-06	-2.57E-06
12.578125	1.02E-06	1.91E-06	-1.63E-06
12.58007813	9.47E-07	2.81E-06	-1.40E-06
12.58203125	8.55E-07	3.73E-06	-9.63E-07
12.58398438	5.87E-07	4.67E-06	2.37E-07
12.5859375	1.18E-07	5.54E-06	1.11E-06
12.58789063	-3.56E-07	6.15E-06	2.21E-06
12.58984375	-8.17E-07	6.55E-06	4.02E-06
12.59179688	-1.27E-06	6.73E-06	5.21E-06
12.59375	-1.60E-06	6.62E-06	5.79E-06
12.59570313	-1.82E-06	6.41E-06	6.35E-06
12.59765625	-1.95E-06	6.18E-06	6.16E-06
12.59960938	-1.94E-06	5.85E-06	5.54E-06
12.6015625	-1.83E-06	5.50E-06	5.22E-06
12.60351563	-1.65E-06	5.17E-06	4.00E-06
12.60546875	-1.33E-06	4.88E-06	1.92E-06
12.60742188	-8.71E-07	4.80E-06	3.54E-07
12.609375	-4.08E-07	4.91E-06	-1.34E-06
12.61132813	7.18E-08	5.04E-06	-3.73E-06
12.61328125	6.34E-07	5.30E-06	-5.64E-06
12.61523438	1.19E-06	5.70E-06	-7.04E-06
12.6171875	1.66E-06	6.01E-06	-8.50E-06
12.61914063	1.98E-06	6.26E-06	-9.02E-06
12.62109375	2.12E-06	6.53E-06	-8.54E-06
12.62304688	2.19E-06	6.64E-06	-8.18E-06
12.625	2.29E-06	6.56E-06	-7.36E-06
12.62695313	2.34E-06	6.31E-06	-5.87E-06
12.62890625	2.27E-06	5.78E-06	-4.74E-06
12.63085938	2.10E-06	5.07E-06	-3.35E-06
12.6328125	1.82E-06	4.30E-06	-1.27E-06
12.63476563	1.47E-06	3.41E-06	4.44E-07
12.63671875	1.14E-06	2.52E-06	1.70E-06
12.63867188	8.69E-07	1.76E-06	2.66E-06
12.640625	5.77E-07	1.03E-06	2.59E-06
12.64257813	2.66E-07	5.34E-07	1.99E-06
12.64453125	4.74E-08	3.66E-07	1.73E-06
12.64648438	-6.07E-08	2.82E-07	1.07E-06
12.6484375	-8.41E-08	2.86E-07	-6.21E-08
12.65039063	3.20E-09	4.60E-07	-5.97E-07
12.65234375	1.69E-07	6.82E-07	-1.09E-06
12.65429688	3.50E-07	9.51E-07	-2.03E-06
12.65625	5.58E-07	1.19E-06	-2.42E-06
12.65820313	7.67E-07	1.18E-06	-2.51E-06
12.66015625	9.63E-07	9.34E-07	-3.06E-06
12.66210938	1.17E-06	5.44E-07	-3.29E-06
12.6640625	1.27E-06	-1.13E-07	-3.15E-06
12.66601563	1.21E-06	-8.60E-07	-3.57E-06
12.66796875	1.17E-06	-1.46E-06	-4.01E-06
12.66992188	1.25E-06	-2.04E-06	-4.02E-06
12.671875	1.35E-06	-2.65E-06	-4.45E-06
12.67382813	1.41E-06	-3.13E-06	-4.92E-06
12.67578125	1.38E-06	-3.49E-06	-4.64E-06
12.67773438	1.15E-06	-3.64E-06	-4.26E-06
12.6796875	8.01E-07	-3.44E-06	-3.69E-06
12.68164063	4.93E-07	-3.10E-06	-2.46E-06
12.68359375	1.34E-07	-2.78E-06	-1.44E-06
12.68554688	-2.65E-07	-2.39E-06	-6.76E-07
12.6875	-5.79E-07	-2.12E-06	5.31E-07
12.68945313	-8.38E-07	-2.02E-06	1.54E-06
12.69140625	-9.70E-07	-2.00E-06	1.97E-06
12.69335938	-8.60E-07	-2.19E-06	2.45E-06
12.6953125	-6.64E-07	-2.55E-06	2.51E-06
12.69726563	-4.69E-07	-2.93E-06	1.90E-06
12.69921875	-2.11E-07	-3.40E-06	1.65E-06
12.70117188	-3.06E-08	-3.98E-06	1.61E-06
12.703125	5.47E-08	-4.45E-06	7.57E-07
12.70507813	2.36E-07	-4.87E-06	-3.68E-07
12.70703125	3.77E-07	-5.21E-06	-1.44E-06
12.70898438	3.21E-07	-5.22E-06	-3.07E-06
12.7109375	2.63E-07	-5.03E-06	-4.60E-06
12.71289063	2.18E-07	-4.79E-06	-5.48E-06
12.71484375	6.52E-08	-4.31E-06	-6.43E-06
12.71679688	-5.79E-08	-3.71E-06	-6.93E-06
12.71875	-1.87E-07	-3.18E-06	-6.32E-06
12.72070313	-4.70E-07	-2.59E-06	-5.65E-06
12.72265625	-7.58E-07	-2.12E-06	-4.84E-06
12.72460938	-9.76E-07	-1.94E-06	-3.30E-06
12.7265625	-1.23E-06	-1.82E-06	-1.83E-06
12.72851563	-1.46E-06	-1.84E-06	-2.75E-07
12.73046875	-1.69E-06	-2.17E-06	1.91E-06
12.73242188	-2.05E-06	-2.49E-06	3.63E-06
12.734375	-2.38E-06	-2.76E-06	4.51E-06
12.73632813	-2.48E-06	-3.16E-06	5.35E-06
12.73828125	-2.40E-06	-3.38E-06	5.51E-06
12.74023438	-2.16E-06	-3.35E-06	4.60E-06
12.7421875	-1.75E-06	-3.33E-06	3.77E-06
12.74414063	-1.33E-06	-3.12E-06	2.93E-06
12.74609375	-9.33E-07	-2.64E-06	1.69E-06
12.74804688	-4.50E-07	-2.18E-06	1.12E-06
12.75	1.26E-08	-1.64E-06	1.08E-06
12.75195313	4.21E-07	-9.36E-07	6.52E-07
12.75390625	8.81E-07	-4.06E-07	6.70E-07
12.75585938	1.23E-06	7.05E-08	1.32E-06
12.7578125	1.41E-06	5.83E-07	1.67E-06
12.75976563	1.62E-06	7.49E-07	2.19E-06
12.76171875	1.81E-06	6.67E-07	3.01E-06
12.76367188	1.88E-06	5.87E-07	3.21E-06
12.765625	1.97E-06	3.17E-07	3.22E-06
12.76757813	2.00E-06	3.10E-08	3.45E-06
12.76953125	1.89E-06	-2.49E-08	3.18E-06
12.77148438	1.83E-06	-1.50E-07	2.87E-06
12.7734375	1.74E-06	-3.03E-07	2.91E-06
12.77539063	1.47E-06	-1.72E-07	2.51E-06
12.77734375	1.15E-06	9.35E-08	2.15E-06
12.77929688	7.64E-07	4.46E-07	2.44E-06
12.78125	2.15E-07	1.04E-06	2.58E-06
12.78320313	-2.36E-07	1.67E-06	2.44E-06
12.78515625	-5.01E-07	2.23E-06	2.69E-06
12.78710938	-7.75E-07	2.87E-06	2.73E-06
12.7890625	-9.60E-07	3.38E-06	2.36E-06
12.79101563	-9.74E-07	3.66E-06	2.32E-06
12.79296875	-9.53E-07	3.90E-06	2.21E-06
12.79492188	-8.02E-07	3.96E-06	1.66E-06
12.796875	-4.70E-07	3.72E-06	1.33E-06
12.79882813	-1.89E-07	3.43E-06	1.02E-06
12.80078125	1.91E-08	3.09E-06	5.85E-07
12.80273438	2.59E-07	2.61E-06	6.76E-07
12.8046875	4.63E-07	2.28E-06	9.03E-07
12.80664063	6.80E-07	2.10E-06	7.05E-07
12.80859375	9.71E-07	1.91E-06	5.21E-07
12.81054688	1.18E-06	1.88E-06	2.50E-07
12.8125	1.30E-06	2.05E-06	-2.51E-07
12.81445313	1.42E-06	2.31E-06	-2.82E-07
12.81640625	1.39E-06	2.72E-06	1.68E-07
12.81835938	1.29E-06	3.16E-06	5.66E-07
12.8203125	1.22E-06	3.48E-06	1.17E-06
12.82226563	1.02E-06	3.78E-06	2.02E-06
12.82421875	7.14E-07	3.99E-06	2.72E-06
12.82617188	4.64E-07	3.94E-06	3.58E-06
12.828125	2.14E-07	3.78E-06	4.72E-06
12.83007813	-5.06E-08	3.55E-06	5.61E-06
12.83203125	-1.80E-07	3.07E-06	6.21E-06
12.83398438	-2.77E-07	2.41E-06	6.51E-06
12.8359375	-3.85E-07	1.68E-06	6.18E-06
12.83789063	-3.10E-07	9.39E-07	5.34E-06
12.83984375	-1.10E-07	3.43E-07	4.06E-06
12.84179688	7.26E-08	-1.07E-07	2.42E-06
12.84375	2.80E-07	-5.42E-07	9.08E-07
12.84570313	4.51E-07	-8.69E-07	-4.43E-07
12.84765625	5.05E-07	-1.00E-06	-1.69E-06
12.84960938	5.55E-07	-1.05E-06	-2.32E-06
12.8515625	6.25E-07	-9.78E-07	-2.38E-06
12.85351563	6.23E-07	-7.46E-07	-2.17E-06
12.85546875	5.94E-07	-5.43E-07	-1.43E-06
12.85742188	5.16E-07	-4.32E-07	-3.35E-07
12.859375	2.97E-07	-3.80E-07	7.29E-07
12.86132813	4.66E-08	-5.06E-07	1.88E-06
12.86328125	-1.33E-07	-8.25E-07	2.75E-06
12.86523438	-3.02E-07	-1.23E-06	2.98E-06
12.8671875	-4.28E-07	-1.73E-06	3.06E-06
12.86914063	-4.83E-07	-2.26E-06	2.97E-06
12.87109375	-5.98E-07	-2.76E-06	2.48E-06
12.87304688	-7.35E-07	-3.27E-06	2.28E-06
12.875	-8.00E-07	-3.65E-06	2.16E-06
12.87695313	-8.95E-07	-3.83E-06	1.36E-06
12.87890625	-9.51E-07	-3.92E-06	5.97E-07
12.88085938	-8.48E-07	-3.82E-06	-3.94E-08
12.8828125	-7.12E-07	-3.45E-06	-1.23E-06
12.88476563	-5.21E-07	-3.02E-06	-2.20E-06
12.88671875	-1.39E-07	-2.56E-06	-2.79E-06
12.88867188	2.38E-07	-2.03E-06	-3.82E-06
12.890625	4.47E-07	-1.58E-06	-4.56E-06
12.89257813	6.18E-07	-1.19E-06	-4.67E-06
12.89453125	7.48E-07	-8.22E-07	-5.23E-06
12.89648438	8.14E-07	-6.61E-07	-5.74E-06
12.8984375	9.36E-07	-6.80E-07	-5.61E-06
12.90039063	1.04E-06	-7.84E-07	-5.87E-06
12.90234375	1.01E-06	-1.14E-06	-6.07E-06
12.90429688	9.82E-07	-1.67E-06	-5.41E-06
12.90625	9.38E-07	-2.12E-06	-5.15E-06
12.90820313	7.45E-07	-2.60E-06	-5.18E-06
12.91015625	5.28E-07	-3.07E-06	-4.49E-06
12.91210938	3.27E-07	-3.24E-06	-4.19E-06
12.9140625	-2.53E-08	-3.25E-06	-4.23E-06
12.91601563	-4.70E-07	-3.15E-06	-3.39E-06
12.91796875	-8.77E-07	-2.69E-06	-2.81E-06
12.91992188	-1.33E-06	-2.11E-06	-2.73E-06
12.921875	-1.78E-06	-1.53E-06	-1.74E-06
12.92382813	-2.12E-06	-7.45E-07	-9.11E-07
12.92578125	-2.46E-06	-5.58E-08	-8.58E-07
12.92773438	-2.73E-06	3.57E-07	-4.70E-09
12.9296875	-2.82E-06	7.94E-07	8.83E-07
12.93164063	-2.81E-06	1.13E-06	7.03E-07
12.93359375	-2.63E-06	1.12E-06	8.02E-07
12.93554688	-2.22E-06	1.02E-06	6.53E-07
12.9375	-1.81E-06	8.03E-07	-9.17E-07
12.93945313	-1.41E-06	3.41E-07	-2.03E-06
12.94140625	-9.08E-07	1.18E-08	-2.56E-06
12.94335938	-4.51E-07	-1.16E-07	-4.06E-06
12.9453125	-8.29E-08	-3.55E-07	-4.92E-06
12.94726563	2.12E-07	-4.48E-07	-4.70E-06
12.94921875	3.17E-07	-2.28E-07	-5.26E-06
12.95117188	2.99E-07	3.42E-09	-5.30E-06
12.953125	3.33E-07	3.83E-07	-4.31E-06
12.95507813	3.63E-07	1.04E-06	-4.34E-06
12.95703125	3.10E-07	1.64E-06	-4.27E-06
12.95898438	2.28E-07	2.18E-06	-2.90E-06
12.9609375	6.82E-08	2.74E-06	-2.18E-06
12.96289063	-1.94E-07	3.03E-06	-1.65E-06
12.96484375	-4.47E-07	3.09E-06	-2.11E-08
12.96679688	-6.99E-07	3.13E-06	5.71E-07
12.96875	-9.93E-07	2.95E-06	2.67E-07
12.97070313	-1.24E-06	2.52E-06	1.14E-06
12.97265625	-1.45E-06	2.08E-06	1.51E-06
12.97460938	-1.62E-06	1.52E-06	8.63E-07
12.9765625	-1.66E-06	8.70E-07	1.15E-06
12.97851563	-1.58E-06	4.99E-07	8.98E-07
12.98046875	-1.52E-06	3.60E-07	-5.96E-07
12.98242188	-1.47E-06	3.19E-07	-8.55E-07
12.984375	-1.38E-06	5.60E-07	-8.09E-07
12.98632813	-1.27E-06	9.81E-07	-1.81E-06
12.98828125	-1.09E-06	1.37E-06	-1.66E-06
12.99023438	-8.63E-07	1.87E-06	-9.93E-07
12.9921875	-6.94E-07	2.44E-06	-1.46E-06
12.99414063	-6.35E-07	2.85E-06	-1.07E-06
12.99609375	-6.36E-07	3.18E-06	-2.88E-08
12.99804688	-6.47E-07	3.35E-06	-2.08E-07
13	-6.63E-07	3.14E-06	2.11E-07
13.00195313	-6.64E-07	2.79E-06	1.50E-06
13.00390625	-6.75E-07	2.44E-06	1.52E-06
13.00585938	-7.34E-07	1.91E-06	1.64E-06
13.0078125	-7.85E-07	1.40E-06	2.65E-06
13.00976563	-7.31E-07	1.13E-06	2.44E-06
13.01171875	-5.21E-07	8.68E-07	1.96E-06
13.01367188	-2.29E-07	6.32E-07	2.55E-06
13.015625	1.74E-08	6.15E-07	2.24E-06
13.01757813	2.24E-07	6.80E-07	1.59E-06
13.01953125	4.51E-07	8.39E-07	2.20E-06
13.02148438	7.22E-07	1.20E-06	2.18E-06
